p,beta,classical_value,quantum_value,ideal_gap,robustness,classical_oracle_abs_error
0.39,0.03,0.833626,0.8597173305193955,0.026091330519395495,0.07253287041167088,0.0
0.4,0.03,0.8255999999999999,0.8568352000573934,0.031235200057393553,0.08753396540579426,1.1102230246251565e-16
0.41,0.03,0.8173860000000001,0.8542275582108202,0.036841558210820136,0.10400534164226068,1.1102230246251565e-16
0.42,0.03,0.808984,0.8518944049796757,0.04291040497967569,0.12194114021833923,1.1102230246251565e-16
0.43,0.03,0.800394,0.84983574036396,0.049441740363959985,0.1413284426357412,1.1102230246251565e-16
0.44,0.03,0.7916160000000001,0.848051564363673,0.05643556436367292,0.1621471360625875,0.0
0.45,0.03,0.7826500000000001,0.8465418769788149,0.06389187697881482,0.1843698589498917,0.0
0.46,0.03,0.773496,0.8453066782093853,0.07181067820938536,0.20796203126381807,1.1102230246251565e-16
0.47,0.03,0.764154,0.8443459680553846,0.08019196805538464,0.2328819718966088,0.0
0.48,0.03,0.754624,0.8436597465168127,0.08903574651681279,0.25908110396763306,1.1102230246251565e-16
0.49,0.03,0.7501,0.8432480135936696,0.09314801359366964,0.2713723310979928,0.0
0.5,0.03,0.75,0.8431107692859552,0.09311076928595519,0.27137233109799264,0.0
0.51,0.03,0.7501,0.8432480135936696,0.09314801359366964,0.2713723310979928,0.0
0.52,0.03,0.754624,0.8436597465168127,0.08903574651681279,0.25908110396763306,0.0
0.53,0.03,0.764154,0.8443459680553846,0.08019196805538464,0.2328819718966088,0.0
0.54,0.03,0.7734960000000001,0.8453066782093853,0.07181067820938525,0.20796203126381776,1.1102230246251565e-16
0.55,0.03,0.7826500000000001,0.8465418769788148,0.06389187697881471,0.18436985894989144,0.0
0.56,0.03,0.791616,0.848051564363673,0.05643556436367303,0.16214713606258782,0.0
0.57,0.03,0.8003939999999999,0.8498357403639599,0.049441740363959985,0.14132844263574126,1.1102230246251565e-16
0.58,0.03,0.8089839999999999,0.8518944049796757,0.0429104049796758,0.12194114021833954,0.0
0.59,0.03,0.817386,0.8542275582108201,0.036841558210820136,0.1040053416422607,0.0
0.6,0.03,0.8255999999999999,0.8568352000573934,0.031235200057393553,0.08753396540579426,0.0
0.61,0.03,0.833626,0.8597173305193955,0.026091330519395495,0.07253287041167088,0.0
0.62,0.03,0.841464,0.8628739495968263,0.021409949596826294,0.0590010653027421,0.0
0.63,0.03,0.8491139999999999,0.8663050572896858,0.01719105728968584,0.0469309853838316,1.1102230246251565e-16
0.64,0.03,0.856576,0.8700106535979741,0.013434653597974133,0.03630882913055585,0.0
0.65,0.03,0.86385,0.8739907385216912,0.010140738521691173,0.027114945577998633,0.0
0.66,0.03,0.870936,0.8782453120608371,0.00730931206083707,0.019324263454880405,1.1102230246251565e-16
0.67,0.03,0.877834,0.8827743742154117,0.004940374215411714,0.01290675277188605,0.0
0.68,0.03,0.884544,0.887577924985415,0.003033924985414993,0.007827909666241088,0.0
0.69,0.03,0.8910659999999999,0.8926559643708472,0.001589964370847241,0.004049255620998503,0.0
0.7,0.03,0.8974,0.898008492371708,0.0006084923717080137,0.001528842683938841,0.0
0.71,0.03,0.903546,0.9036355089879977,8.950898799775509e-05,0.00022175697133825924,0.0
0.72,0.03,0.909504,0.909504,0.0,0.0,0.0
0.73,0.03,0.9152739999999999,0.9152739999999999,0.0,0.0,0.0
0.74,0.03,0.920856,0.920856,0.0,0.0,0.0
0.75,0.03,0.92625,0.92625,0.0,0.0,0.0
0.76,0.03,0.9314560000000001,0.9314560000000001,0.0,0.0,0.0
0.77,0.03,0.936474,0.936474,0.0,0.0,1.1102230246251565e-16
0.78,0.03,0.941304,0.941304,0.0,0.0,1.1102230246251565e-16
0.79,0.03,0.945946,0.9459460000000001,1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.8,0.03,0.9504,0.9504000000000001,1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.81,0.03,0.954666,0.954666,0.0,0.0,0.0
0.82,0.03,0.958744,0.958744,0.0,0.0,1.1102230246251565e-16
0.83,0.03,0.962634,0.962634,0.0,0.0,0.0
0.84,0.03,0.966336,0.9663360000000001,1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.85,0.03,0.9698499999999999,0.96985,1.1102230246251565e-16,0.0,0.0
0.86,0.03,0.973176,0.9731759999999999,-1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.87,0.03,0.976314,0.976314,0.0,0.0,0.0
0.88,0.03,0.9792639999999999,0.979264,1.1102230246251565e-16,0.0,0.0
0.89,0.03,0.9820260000000001,0.9820260000000001,0.0,0.0,1.1102230246251565e-16
0.9,0.03,0.9846,0.9846,0.0,0.0,0.0
0.91,0.03,0.986986,0.986986,0.0,0.0,0.0
0.92,0.03,0.9891840000000001,0.9891840000000001,0.0,0.0,1.1102230246251565e-16
0.93,0.03,0.991194,0.991194,0.0,0.0,0.0
0.94,0.03,0.993016,0.993016,0.0,0.0,0.0
0.95,0.03,0.99465,0.99465,0.0,0.0,0.0
0.96,0.03,0.9960960000000001,0.996096,-1.1102230246251565e-16,0.0,0.0
0.97,0.03,0.9973540000000001,0.9973540000000001,0.0,0.0,1.1102230246251565e-16
0.98,0.03,0.998424,0.998424,0.0,0.0,0.0
0.99,0.03,0.999306,0.999306,0.0,0.0,0.0
1.0,0.03,1.0,1.0,0.0,0.0,0.0
0.0,0.04,1.0,1.0,0.0,0.0,0.0
0.01,0.04,0.999108,0.999108,0.0,0.0,1.1102230246251565e-16
0.02,0.04,0.998032,0.998032,0.0,0.0,2.220446049250313e-16
0.03,0.04,0.996772,0.996772,0.0,0.0,1.1102230246251565e-16
0.04,0.04,0.995328,0.995328,0.0,0.0,0.0
0.05,0.04,0.9937,0.9937,0.0,0.0,1.1102230246251565e-16
0.06,0.04,0.9918879999999999,0.991888,1.1102230246251565e-16,0.0,0.0
0.07,0.04,0.989892,0.989892,0.0,0.0,1.1102230246251565e-16
0.08,0.04,0.987712,0.987712,0.0,0.0,1.1102230246251565e-16
0.09,0.04,0.985348,0.985348,0.0,0.0,1.1102230246251565e-16
0.1,0.04,0.9828,0.9828,0.0,0.0,1.1102230246251565e-16
0.11,0.04,0.9800679999999999,0.980068,1.1102230246251565e-16,0.0,0.0
0.12,0.04,0.977152,0.977152,0.0,0.0,0.0
0.13,0.04,0.9740519999999999,0.974052,1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.14,0.04,0.970768,0.970768,0.0,0.0,0.0
0.15,0.04,0.9672999999999999,0.9672999999999999,0.0,0.0,1.1102230246251565e-16
0.16,0.04,0.963648,0.963648,0.0,0.0,0.0
0.17,0.04,0.9598119999999999,0.9598119999999999,0.0,0.0,1.1102230246251565e-16
0.18,0.04,0.955792,0.9557920000000001,1.1102230246251565e-16,0.0,2.220446049250313e-16
0.19,0.04,0.9515880000000001,0.9515880000000001,0.0,0.0,0.0
0.2,0.04,0.9472,0.9472,0.0,0.0,0.0
0.21,0.04,0.942628,0.942628,0.0,0.0,0.0
0.22,0.04,0.937872,0.937872,0.0,0.0,0.0
0.23,0.04,0.932932,0.932932,0.0,0.0,1.1102230246251565e-16
0.24,0.04,0.927808,0.927808,0.0,0.0,1.1102230246251565e-16
0.25,0.04,0.9225,0.9225,0.0,0.0,1.1102230246251565e-16
0.26,0.04,0.917008,0.9170079999999999,-1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.27,0.04,0.911332,0.9113319999999999,-1.1102230246251565e-16,0.0,0.0
0.28,0.04,0.905472,0.9054719999999999,-1.1102230246251565e-16,0.0,2.220446049250313e-16
0.29,0.04,0.8994279999999999,0.8996298502164221,0.0002018502164221614,0.0005050929411625487,0.0
0.3,0.04,0.8932,0.8940586758339423,0.0008586758339422795,0.002179055776719223,1.1102230246251565e-16
0.31,0.04,0.8867879999999999,0.8887592660554857,0.0019712660554858097,0.005070659988344716,0.0
0.32,0.04,0.8801919999999999,0.8837316208810527,0.003539620881052863,0.0092242095476152,0.0
0.33,0.04,0.8734119999999999,0.8789757403106431,0.005563740310643217,0.014680993316571314,0.0
0.34,0.04,0.8664479999999999,0.8744916243442568,0.008043624344256872,0.021478783025765766,1.1102230246251565e-16
0.35,0.04,0.8593,0.870279272981894,0.01097927298189405,0.02965133017972334,0.0
0.36,0.04,0.8519680000000001,0.8663386862235546,0.01437068622355453,0.03922786962986748,0.0
0.37,0.04,0.844452,0.8626698640692386,0.018217864069238643,0.05023263820387515,0.0
0.38,0.04,0.8367519999999999,0.859272806518946,0.022520806518946057,0.06268441727375333,0.0
0.39,0.04,0.8288679999999999,0.8561475135726768,0.027279513572676883,0.07659610844681672,1.1102230246251565e-16
0.4,0.04,0.8208,0.853293985230431,0.03249398523043101,0.09197435164155787,0.0
0.41,0.04,0.812548,0.8507122214922087,0.03816422149220866,0.10881919463720914,0.0
0.42,0.04,0.804112,0.8484022223580097,0.04429022235800961,0.12712382274214673,1.1102230246251565e-16
0.43,0.04,0.7954920000000001,0.8463639878278342,0.050871987827834086,0.1468743565024457,0.0
0.44,0.04,0.786688,0.8445975179016819,0.05790951790168186,0.16804972436918186,0.0
0.45,0.04,0.7777000000000001,0.8431028125795532,0.06540281257955316,0.19062161597520744,0.0
0.46,0.04,0.768528,0.8418798718614479,0.07335187186144787,0.21455452016541898,1.1102230246251565e-16
0.47,0.04,0.759172,0.840928695747366,0.08175669574736599,0.23980585021786818,1.1102230246251565e-16
0.48,0.04,0.7504,0.8402492842373074,0.08984928423730743,0.26406898823817043,0.0
0.49,0.04,0.7501,0.8398416373312723,0.08974163733127227,0.2640689882381703,0.0
0.5,0.04,0.75,0.8397057550292606,0.08970575502926059,0.2640689882381703,0.0
0.51,0.04,0.7501,0.8398416373312723,0.08974163733127227,0.2640689882381703,0.0
0.52,0.04,0.7504,0.8402492842373074,0.08984928423730743,0.26406898823817043,0.0
0.53,0.04,0.759172,0.840928695747366,0.08175669574736599,0.23980585021786818,0.0
0.54,0.04,0.768528,0.8418798718614479,0.07335187186144787,0.21455452016541898,1.1102230246251565e-16
0.55,0.04,0.7777000000000001,0.8431028125795532,0.06540281257955316,0.19062161597520744,0.0
0.56,0.04,0.786688,0.8445975179016819,0.05790951790168186,0.16804972436918186,0.0
0.57,0.04,0.795492,0.8463639878278341,0.050871987827834086,0.14687435650244576,0.0
0.58,0.04,0.8041119999999999,0.8484022223580097,0.04429022235800972,0.12712382274214706,0.0
0.59,0.04,0.8125479999999999,0.8507122214922086,0.03816422149220866,0.10881919463720917,0.0
0.6,0.04,0.8208,0.853293985230431,0.03249398523043101,0.09197435164155787,0.0
0.61,0.04,0.8288679999999999,0.8561475135726768,0.027279513572676883,0.07659610844681672,0.0
0.62,0.04,0.8367519999999999,0.859272806518946,0.022520806518946057,0.06268441727375333,0.0
0.63,0.04,0.844452,0.8626698640692386,0.018217864069238643,0.05023263820387515,0.0
0.64,0.04,0.8519680000000001,0.8663386862235546,0.01437068622355453,0.03922786962986748,0.0
0.65,0.04,0.8593,0.870279272981894,0.01097927298189405,0.02965133017972334,0.0
0.66,0.04,0.866448,0.8744916243442569,0.008043624344256872,0.021478783025765762,0.0
0.67,0.04,0.8734120000000001,0.8789757403106432,0.005563740310643106,0.014680993316571017,0.0
0.68,0.04,0.8801920000000001,0.8837316208810528,0.003539620881052752,0.009224209547614909,0.0
0.69,0.04,0.8867879999999999,0.8887592660554857,0.0019712660554858097,0.005070659988344716,0.0
0.7,0.04,0.8932,0.8940586758339423,0.0008586758339422795,0.002179055776719223,0.0
0.71,0.04,0.899428,0.8996298502164222,0.0002018502164221614,0.0005050929411625485,0.0
0.72,0.04,0.905472,0.905472,0.0,0.0,1.1102230246251565e-16
0.73,0.04,0.911332,0.9113319999999999,-1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.74,0.04,0.917008,0.917008,0.0,0.0,0.0
0.75,0.04,0.9225,0.9225,0.0,0.0,0.0
0.76,0.04,0.927808,0.927808,0.0,0.0,0.0
0.77,0.04,0.932932,0.932932,0.0,0.0,1.1102230246251565e-16
0.78,0.04,0.937872,0.937872,0.0,0.0,0.0
0.79,0.04,0.942628,0.942628,0.0,0.0,0.0
0.8,0.04,0.9472,0.9472,0.0,0.0,0.0
0.81,0.04,0.951588,0.951588,0.0,0.0,1.1102230246251565e-16
0.82,0.04,0.955792,0.955792,0.0,0.0,0.0
0.83,0.04,0.959812,0.9598119999999999,-1.1102230246251565e-16,0.0,0.0
0.84,0.04,0.963648,0.963648,0.0,0.0,0.0
0.85,0.04,0.9672999999999999,0.9672999999999999,0.0,0.0,0.0
0.86,0.04,0.970768,0.970768,0.0,0.0,0.0
0.87,0.04,0.9740519999999999,0.974052,1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.88,0.04,0.977152,0.977152,0.0,0.0,0.0
0.89,0.04,0.9800679999999999,0.9800679999999999,0.0,0.0,0.0
0.9,0.04,0.9828,0.9828,0.0,0.0,0.0
0.91,0.04,0.985348,0.985348,0.0,0.0,0.0
0.92,0.04,0.9877119999999999,0.9877119999999999,0.0,0.0,0.0
0.93,0.04,0.989892,0.989892,0.0,0.0,0.0
0.94,0.04,0.991888,0.991888,0.0,0.0,0.0
0.95,0.04,0.9937,0.9937,0.0,0.0,0.0
0.96,0.04,0.995328,0.995328,0.0,0.0,0.0
0.97,0.04,0.996772,0.996772,0.0,0.0,0.0
0.98,0.04,0.998032,0.998032,0.0,0.0,1.1102230246251565e-16
0.99,0.04,0.999108,0.999108,0.0,0.0,0.0
1.0,0.04,1.0,1.0,0.0,0.0,0.0
0.0,0.05,1.0,1.0,0.0,0.0,0.0
0.01,0.05,0.99891,0.99891,0.0,0.0,0.0
0.02,0.05,0.99764,0.99764,0.0,0.0,1.1102230246251565e-16
0.03,0.05,0.9961899999999999,0.99619,1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.04,0.05,0.99456,0.99456,0.0,0.0,1.1102230246251565e-16
0.05,0.05,0.99275,0.99275,0.0,0.0,1.1102230246251565e-16
0.06,0.05,0.99076,0.99076,0.0,0.0,1.1102230246251565e-16
0.07,0.05,0.98859,0.98859,0.0,0.0,0.0
0.08,0.05,0.98624,0.98624,0.0,0.0,0.0
0.09,0.05,0.9837100000000001,0.9837100000000001,0.0,0.0,0.0
0.1,0.05,0.9810000000000001,0.9810000000000001,0.0,0.0,0.0
0.11,0.05,0.97811,0.97811,0.0,0.0,0.0
0.12,0.05,0.9750399999999999,0.97504,1.1102230246251565e-16,0.0,0.0
0.13,0.05,0.9717899999999999,0.9717899999999999,0.0,0.0,1.1102230246251565e-16
0.14,0.05,0.9683599999999999,0.9683599999999999,0.0,0.0,1.1102230246251565e-16
0.15,0.05,0.96475,0.96475,0.0,0.0,0.0
0.16,0.05,0.9609599999999999,0.96096,1.1102230246251565e-16,0.0,0.0
0.17,0.05,0.95699,0.95699,0.0,0.0,1.1102230246251565e-16
0.18,0.05,0.95284,0.95284,0.0,0.0,1.1102230246251565e-16
0.19,0.05,0.9485100000000001,0.9485100000000001,0.0,0.0,1.1102230246251565e-16
0.2,0.05,0.9440000000000001,0.9440000000000001,0.0,0.0,1.1102230246251565e-16
0.21,0.05,0.9393100000000001,0.93931,-1.1102230246251565e-16,0.0,0.0
0.22,0.05,0.93444,0.9344399999999999,-1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.23,0.05,0.9293899999999999,0.9293899999999999,0.0,0.0,0.0
0.24,0.05,0.92416,0.92416,0.0,0.0,0.0
0.25,0.05,0.91875,0.91875,0.0,0.0,0.0
0.26,0.05,0.91316,0.91316,0.0,0.0,0.0
0.27,0.05,0.9073899999999999,0.9073899999999999,0.0,0.0,0.0
0.28,0.05,0.90144,0.9014561415646796,1.6141564679550413e-05,4.020754201601822e-05,0.0
0.29,0.05,0.8953099999999999,0.8956710832244378,0.00036108322443784147,0.000912584314970076,1.1102230246251565e-16
0.3,0.05,0.889,0.8901550973651375,0.0011550973651375251,0.002960610723628442,1.1102230246251565e-16
0.31,0.05,0.8825099999999999,0.8849081839867788,0.0023981839867789345,0.006230535193975791,1.1102230246251565e-16
0.32,0.05,0.87584,0.8799303430893615,0.0040903430893615145,0.010766034258020413,0.0
0.33,0.05,0.8689899999999999,0.8752215746728857,0.00623157467288582,0.016607719527637614,0.0
0.34,0.05,0.8619599999999998,0.8707818787373514,0.008821878737351518,0.023792637243743572,0.0
0.35,0.05,0.85475,0.8666112552827586,0.01186125528275861,0.03235376740850551,0.0
0.36,0.05,0.84736,0.8627097043091072,0.015349704309107204,0.042319530265520364,0.0
0.37,0.05,0.83979,0.8590772258163973,0.019287225816397302,0.053713308530068705,0.0
0.38,0.05,0.83204,0.8557138198046289,0.023673819804628904,0.06655299425147844,0.0
0.39,0.05,0.8241099999999999,0.8526194862738019,0.02850948627380201,0.08085056947665385,1.1102230246251565e-16
0.4,0.05,0.816,0.8497942252239165,0.03379422522391651,0.09661172994575182,0.0
0.41,0.05,0.80771,0.8472380366549725,0.03952803665497251,0.11383556086123393,1.1102230246251565e-16
0.42,0.05,0.7992400000000001,0.84495092056697,0.045710920566969904,0.13251427331122437,0.0
0.43,0.05,0.79059,0.8429328769599089,0.05234287695990891,0.15263300918805792,0.0
0.44,0.05,0.78176,0.8411839058337893,0.059423905833789314,0.17416972142507267,0.0
0.45,0.05,0.77275,0.8397040071886113,0.06695400718861122,0.19709513509340754,0.0
0.46,0.05,0.76356,0.8384931810243745,0.07493318102437452,0.22137279338273777,0.0
0.47,0.05,0.75419,0.8375514273410793,0.08336142734107932,0.24695919077494122,0.0
0.48,0.05,0.7504,0.8368787461387257,0.08647874613872575,0.25670585375283383,0.0
0.49,0.05,0.7501,0.8364751374173135,0.08637513741731351,0.2567058537528337,0.0
0.5,0.05,0.75,0.8363406011768427,0.08634060117684272,0.2567058537528336,0.0
0.51,0.05,0.7501,0.8364751374173135,0.08637513741731351,0.2567058537528337,0.0
0.52,0.05,0.7504,0.8368787461387257,0.08647874613872575,0.25670585375283383,0.0
0.53,0.05,0.75419,0.8375514273410793,0.08336142734107932,0.24695919077494122,1.1102230246251565e-16
0.54,0.05,0.76356,0.8384931810243745,0.07493318102437452,0.22137279338273777,0.0
0.55,0.05,0.77275,0.8397040071886112,0.06695400718861111,0.19709513509340726,0.0
0.56,0.05,0.78176,0.8411839058337892,0.0594239058337892,0.1741697214250724,0.0
0.57,0.05,0.7905899999999999,0.8429328769599089,0.052342876959909024,0.15263300918805822,0.0
0.58,0.05,0.79924,0.8449509205669699,0.045710920566969904,0.1325142733112244,0.0
0.59,0.05,0.8077099999999999,0.8472380366549724,0.03952803665497251,0.11383556086123398,0.0
0.6,0.05,0.816,0.8497942252239165,0.03379422522391651,0.09661172994575182,0.0
0.61,0.05,0.8241099999999999,0.8526194862738019,0.02850948627380201,0.08085056947665385,0.0
0.62,0.05,0.83204,0.8557138198046289,0.023673819804628904,0.06655299425147844,0.0
0.63,0.05,0.83979,0.8590772258163973,0.019287225816397302,0.053713308530068705,0.0
0.64,0.05,0.84736,0.8627097043091072,0.015349704309107204,0.042319530265520364,0.0
0.65,0.05,0.85475,0.8666112552827586,0.01186125528275861,0.03235376740850551,0.0
0.66,0.05,0.8619600000000001,0.8707818787373515,0.008821878737351407,0.023792637243743264,0.0
0.67,0.05,0.86899,0.8752215746728859,0.00623157467288582,0.01660771952763761,0.0
0.68,0.05,0.87584,0.8799303430893616,0.0040903430893616255,0.010766034258020701,1.1102230246251565e-16
0.69,0.05,0.8825099999999999,0.8849081839867787,0.0023981839867788235,0.006230535193975505,0.0
0.7,0.05,0.889,0.8901550973651375,0.0011550973651375251,0.002960610723628442,0.0
0.71,0.05,0.89531,0.8956710832244379,0.00036108322443784147,0.0009125843149700757,0.0
0.72,0.05,0.90144,0.9014561415646796,1.6141564679550413e-05,4.020754201601822e-05,0.0
0.73,0.05,0.9073899999999999,0.9073899999999999,0.0,0.0,0.0
0.74,0.05,0.91316,0.91316,0.0,0.0,0.0
0.75,0.05,0.91875,0.91875,0.0,0.0,0.0
0.76,0.05,0.92416,0.9241600000000001,1.1102230246251565e-16,0.0,0.0
0.77,0.05,0.9293899999999999,0.9293899999999999,0.0,0.0,0.0
0.78,0.05,0.9344399999999999,0.9344399999999999,0.0,0.0,0.0
0.79,0.05,0.9393100000000001,0.9393100000000001,0.0,0.0,0.0
0.8,0.05,0.9440000000000001,0.9440000000000001,0.0,0.0,0.0
0.81,0.05,0.94851,0.94851,0.0,0.0,0.0
0.82,0.05,0.9528399999999999,0.9528399999999999,0.0,0.0,0.0
0.83,0.05,0.95699,0.95699,0.0,0.0,0.0
0.84,0.05,0.9609599999999999,0.96096,1.1102230246251565e-16,0.0,0.0
0.85,0.05,0.96475,0.96475,0.0,0.0,1.1102230246251565e-16
0.86,0.05,0.9683599999999999,0.9683599999999999,0.0,0.0,0.0
0.87,0.05,0.9717899999999999,0.9717899999999999,0.0,0.0,1.1102230246251565e-16
0.88,0.05,0.9750399999999999,0.97504,1.1102230246251565e-16,0.0,0.0
0.89,0.05,0.97811,0.97811,0.0,0.0,0.0
0.9,0.05,0.981,0.9810000000000001,1.1102230246251565e-16,0.0,0.0
0.91,0.05,0.9837100000000001,0.98371,-1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.92,0.05,0.98624,0.98624,0.0,0.0,0.0
0.93,0.05,0.9885900000000001,0.9885900000000001,0.0,0.0,0.0
0.94,0.05,0.99076,0.99076,0.0,0.0,1.1102230246251565e-16
0.95,0.05,0.99275,0.99275,0.0,0.0,0.0
0.96,0.05,0.99456,0.99456,0.0,0.0,0.0
0.97,0.05,0.99619,0.99619,0.0,0.0,0.0
0.98,0.05,0.99764,0.99764,0.0,0.0,0.0
0.99,0.05,0.99891,0.99891,0.0,0.0,0.0
1.0,0.05,1.0,1.0,0.0,0.0,0.0
0.0,0.06,1.0,1.0,0.0,0.0,0.0
0.01,0.06,0.998712,0.9987119999999999,-1.1102230246251565e-16,0.0,0.0
0.02,0.06,0.9972479999999999,0.9972479999999999,0.0,0.0,0.0
0.03,0.06,0.995608,0.9956079999999999,-1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.04,0.06,0.993792,0.993792,0.0,0.0,0.0
0.05,0.06,0.9918,0.9918,0.0,0.0,1.1102230246251565e-16
0.06,0.06,0.989632,0.989632,0.0,0.0,1.1102230246251565e-16
0.07,0.06,0.9872879999999999,0.9872879999999999,0.0,0.0,1.1102230246251565e-16
0.08,0.06,0.9847680000000001,0.984768,-1.1102230246251565e-16,0.0,0.0
0.09,0.06,0.9820720000000001,0.9820720000000001,0.0,0.0,0.0
0.1,0.06,0.9792000000000001,0.9792000000000001,0.0,0.0,0.0
0.11,0.06,0.976152,0.976152,0.0,0.0,1.1102230246251565e-16
0.12,0.06,0.972928,0.972928,0.0,0.0,0.0
0.13,0.06,0.969528,0.969528,0.0,0.0,1.1102230246251565e-16
0.14,0.06,0.9659519999999999,0.9659519999999999,0.0,0.0,0.0
0.15,0.06,0.9621999999999999,0.9621999999999999,0.0,0.0,0.0
0.16,0.06,0.9582719999999999,0.958272,1.1102230246251565e-16,0.0,0.0
0.17,0.06,0.9541679999999999,0.954168,1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.18,0.06,0.9498880000000001,0.9498880000000001,0.0,0.0,0.0
0.19,0.06,0.945432,0.945432,0.0,0.0,0.0
0.2,0.06,0.9408000000000001,0.9408000000000001,0.0,0.0,2.220446049250313e-16
0.21,0.06,0.935992,0.935992,0.0,0.0,1.1102230246251565e-16
0.22,0.06,0.9310080000000001,0.9310080000000001,0.0,0.0,0.0
0.23,0.06,0.925848,0.925848,0.0,0.0,0.0
0.24,0.06,0.920512,0.920512,0.0,0.0,0.0
0.25,0.06,0.915,0.915,0.0,0.0,0.0
0.26,0.06,0.9093119999999999,0.909312,1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.27,0.06,0.9034479999999999,0.9034479999999999,0.0,0.0,1.1102230246251565e-16
0.28,0.06,0.897408,0.8974885136252367,8.051362523675554e-05,0.00020255585375899952,0.0
0.29,0.06,0.891192,0.8917606295481975,0.0005686295481974746,0.0014514719073564213,0.0
0.3,0.06,0.8847999999999999,0.8862991586840436,0.001499158684043711,0.00388082306249567,0.0
0.31,0.06,0.8782319999999999,0.8811041010327755,0.002872101032775576,0.007536263779351383,0.0
0.32,0.06,0.8714879999999999,0.8761754565943929,0.004687456594392958,0.012460825160763099,1.1102230246251565e-16
0.33,0.06,0.8645679999999999,0.8715132253688957,0.006945225368895858,0.018694422956274475,0.0
0.34,0.06,0.8574719999999999,0.8671174073562842,0.009645407356284275,0.026273358775721286,0.0
0.35,0.06,0.8502000000000001,0.8629880025565584,0.01278800255655832,0.035229821554682864,1.1102230246251565e-16
0.36,0.06,0.842752,0.8591250109697179,0.016373010969717994,0.04559139706117153,1.1102230246251565e-16
0.37,0.06,0.835128,0.855528432595763,0.020400432595763074,0.057380593858040126,1.1102230246251565e-16
0.38,0.06,0.8273280000000001,0.8521982674346937,0.02487026743469367,0.07061439460177138,1.1102230246251565e-16
0.39,0.06,0.819352,0.8491345154865099,0.029782515486509897,0.08530384183015746,0.0
0.4,0.06,0.8111999999999999,0.8463371767512116,0.03513717675121164,0.10145366743707142,0.0
0.41,0.06,0.802872,0.8438062512287989,0.0409342512287989,0.119061974825925,0.0
0.42,0.06,0.794368,0.8415417389192719,0.0471737389192719,0.13811998225617184,1.1102230246251565e-16
0.43,0.06,0.785688,0.8395436398226301,0.053855639822630086,0.15861183514072902,0.0
